MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,DWMT45424,,,,DWMT45424,DWMT45424,DWMT45424 Dewalt 3/8  Drive - 84pc Mechanics Set,-- Unbranded --,,,Black & Decker/dewlt (2585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/15pc-metric-combination-wrench-set-with-packout-compact-organizer/48-22-9483,,,,,,48-22-9483,,,,48-22-9483,48-22-9483,48-22-9483 Milw Packout 15pc - Metric Wrench Set,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 15pc metric combination wrench set in a PACKOUT case.,MILW 48-22-9483 15PC METRIC COMBINATION,Milwaukee 15-piece metric combination wrench set designed for high torque applications.,,,,Designed for high torque applications,Includes 15 pieces,Metric measurement system,Organized in a durable PACKOUT case,,,,,,,,,,,,,,,,,,,,High torque applications,,15pc Metric Combination Wrench Set,Number of pieces,15,pc,Measurement system,Metric,,Product type,Combination Wrench Set,,Brand,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/15pc-sae-combination-wrench-set-with-packout-compact-organizer/48-22-9484,,,,,,48-22-9484,,,,48-22-9484,48-22-9484,48-22-9484 Milw Packout 15pc - SAE Wrench Set,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,,MILW 48-22-9484 15PC SAE WRENCH SET,"15-piece SAE combination wrench set designed for high torque applications, organized in a durable PACKOUT case.",,,,Designed for high torque applications,Organized in a durable PACKOUT case,,,,,,,,,,,,,,,,,,,PACKOUT Compact Organizer,,,High torque applications,"15-piece SAE combination wrench set, PACKOUT Compact Organizer",15pc - SAE Wrench Set,Piece Count,15,pieces,Measurement System,SAE,,Product Type,Combination Wrench Set with PACKOUT Compact Organizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/30pc-metric-sae-combination-wrench-set-with-packout-organizer/48-22-9485,,,,,,48-22-9485,,,,48-22-9485,48-22-9485,48-22-9485 Milw Packout 30pc - Metric & SAE Wrench Set,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,,MILWAUKEE 48-22-9485 PACKOUT 30PC METRIC,Milwaukee 30-piece Metric & SAE Combination Wrench Set with PACKOUT Organizer designed for high torque applications.,,,,30-piece metric and SAE combination wrench set,Designed for high torque applications,Organized in a durable PACKOUT case,,,,,,,,,,,,,,,,,,,,,High torque applications,,PACKOUT 30pc - Metric & SAE Wrench Set,Number of Pieces,30,pc,Wrench Type,Metric & SAE Combination Wrench Set,,Storage Type,PACKOUT™ Organizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/m18-brushless-telescoping-pole-pruning-shears-cutting-blade/48-44-2770,,,,,,48-44-2770,,,,48-44-2770,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Replacement cutting blade for M18 Brushless Telescoping Pole Pruning Shears.,MILWAUKEE 48-44-2770 REPLACEMENT BLADE,Replacement cutting blade designed for the M18 Brushless Telescoping Pole Pruning Shears.,"Maintain optimal pruning with the MILWAUKEE M18 Replacement Blade, designed for seamless integration with your M18 Pole Pruning Shears. This cutting blade is built for the M18 Brushless Telescoping Pole Pruning Shears.","Maintain optimal pruning with the Milwaukee Replacement Blade. Designed for seamless integration with your M18 Pole Pruning Shears, this cutting blade is made for the M18 Brushless Telescoping Pole Pruning Shears.",Maintain optimal pruning with the MILWAUKEE Replacement Blade—designed for seamless integration with your M18 Pole Pruning Shears.,Designed for seamless integration with M18 Pole Pruning Shears,Compatible with M18 Brushless Telescoping Pole Pruning Shears,,,,,,,,,,,,,,,,,,,,,,Pruning,,Replacement Blade,product type,Cutting Blade,,model number,48-44-2770,,compatible tool type,M18 Brushless Telescoping Pole Pruning Shears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,IWHT48441RC,,,,IWHT48441RC,IWHT48441RC,IWHT48441RC Irwin 100ft - Red Chalk & Reel Set,-- Unbranded --,,,Irwin Industrial Tools (5863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://makitatools.com/products/details/XRU23SM1,,,,,,XRU23SM1,,,,XRU23SM1,XRU23SM1,XRU23SM1 Makita 18V 13  - String Trimmer Kit,-- Unbranded --,,,Makita Usa Inc (5142),Makita Usa Inc,Makita,,,,,18V LXT Cordless 13 IN. String Trimmer Kit featuring a brushless motor and 4.0Ah,MAKITA USA INC XRU23SM1 18V 13 IN.,"Makita Usa Inc 18V LXT Lithium-Ion Brushless Cordless 13"" String Trimmer Kit with 4.0Ah battery.","The Makita Usa Inc XRU23SM1 is an 18V LXT Lithium-Ion Brushless Cordless 13"" String Trimmer Kit powered by a 4.0Ah battery. This cordless string trimmer kit utilizes a brushless motor and a 13-inch cutting width for your trimming applications.","Get the Makita Usa Inc XRU23SM1 18V LXT Lithium-Ion Brushless Cordless 13"" String Trimmer Kit. This 18V cordless tool features a brushless motor, a 13-inch cutting width, and includes a 4.0Ah Lithium-Ion battery.","Discover the Makita Usa Inc XRU23SM1 18V LXT Lithium-Ion Brushless Cordless 13"" String Trimmer Kit (4.0Ah). Engineered with a brushless motor and an 18V LXT Lithium-Ion platform, this cordless string trimmer kit delivers a 13"" cutting width for efficient performance.",18V LXT platform voltage,Lithium-Ion battery chemistry with 4.0 Ah capacity,Brushless motor type,Cordless power type,13 in cutting width,,,,,,,,,,,,,,,,,,,,,XRU23SM1,Voltage,18,V,Battery Chemistry,Lithium-Ion,,Motor Type,Brushless,,Power Type,Cordless,,Cutting Width,13,in,Product Type,String Trimmer Kit,,Battery Capacity,4.0,Ah,Battery Platform,LXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://makitatools.com/products/details/XRU15PT1,https://makitatools.com/products/details/XRU15PT,,,,,XRU15PT1,,,,XRU15PT1,XRU15PT1,XRU15PT1 Makita String Trimmer,-- Unbranded --,,,Makita Usa Inc (5142),Makita Usa Inc,Makita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://makitatools.com/products/details/XRU23Z,,,,,,XRU23Z,,,,XRU23Z,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,-- Unbranded --,,,Makita Usa Inc (5142),Makita Usa Inc,Makita,,,,,"18V LXT Lithium-Ion Brushless Cordless 13 IN. String Trimmer, Tool Only",MAKITA USA INC XRU23Z 18V STRING TRIMMER,"Makita Usa Inc 18V LXT Lithium-Ion Brushless Cordless 13"" String Trimmer, Tool Only","The Makita Usa Inc XRU23Z is an 18V LXT Lithium-Ion Brushless Cordless 13"" String Trimmer, Tool Only.","Get the Makita Usa Inc XRU23Z 18V LXT Lithium-Ion Brushless Cordless 13"" String Trimmer, Tool Only for your trimming needs.","Discover the 18V LXT® Lithium-Ion Brushless Cordless 13"" String Trimmer, Tool Only from Makita Usa Inc.",18V voltage,LXT battery platform,Lithium-Ion battery technology,13 in cutting capacity / width,Brushless motor type,Cordless power type,String trimmer product type,Tool only package contents,,,,,,,,,,,,,,,,,Tool Only,XRU23Z Makita 18V Trimmer Tool - Only,Voltage,18,V,Battery Technology,Lithium-Ion,,Motor Type,Brushless,,Power Type,Cordless,,Cutting Capacity / Width,13,in,Product Type,String Trimmer,,Package Contents,Tool Only,,Battery Platform,LXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/m18-brushless-precision-blower/0887-20,,,,,,0887-20,,,,0887-20,0887-20,0887-20 Milw M18 Brushless Precision Blower,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,"Milwaukee M18™ Brushless Precision Blower featuring 570 MPH air speed, 39 CFM",MILW M18 BRUSHLESS PRECISION BLOWER,"M18™ Brushless Precision Blower delivering 570 MPH and 39 CFM with a compact, ergonomic design.","The Milwaukee M18™ Brushless Precision Blower delivers 570 MPH, 39 CFM, and 30+ min run-time. It features a compact, ergonomic design with an LED light and interchangeable nozzles.","Get reliable performance with the Milwaukee M18™ Brushless Precision Blower. It delivers 570 MPH, 39 CFM, and 30+ min run-time. Designed to be compact and ergonomic, it includes an LED light and interchangeable nozzles.","The M18™ Brushless Precision Blower delivers 570 MPH, 39 CFM, and 30+ min run-time. Built with a compact, ergonomic design, it features an LED light & interchangeable nozzles.",570 MPH air speed,39 CFM air volume,30+ min run-time,Compact and ergonomic design,Equipped with an LED light,Interchangeable nozzles,,,,,,,,,,,,,,,,,,,,M18™ Brushless Precision Blower,product name,M18™ Brushless Precision Blower,,air speed,570,MPH,air volume,39,CFM,run-time,30+,min,design features,"Compact, ergonomic, with LED light & interchangeable nozzles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
